busca local,10,1,0.2,1936,0.006185
busca local,10,1,0.4,1025,0.0061009
busca local,10,1,0.6,841,0.0062423
busca local,10,1,0.8,818,0.006058
busca local,10,2,0.2,1077,0.0048562
busca local,10,2,0.4,615,0.0060108
busca local,10,2,0.6,615,0.0050237
busca local,10,2,0.8,615,0.0061744
busca local,10,3,0.2,1586,0.0055018
busca local,10,3,0.4,917,0.0061289
busca local,10,3,0.6,793,0.0089419
busca local,10,3,0.8,793,0.0102979
busca local,10,4,0.2,2183,0.0081734
busca local,10,4,0.4,1251,0.0055369
busca local,10,4,0.6,815,0.0086359
busca local,10,4,0.8,803,0.013966
busca local,10,5,0.2,1199,0.0094317
busca local,10,5,0.4,654,0.0119345
busca local,10,5,0.6,521,0.0102488
busca local,10,5,0.8,521,0.0076786
busca local,10,6,0.2,1521,0.0098125
busca local,10,6,0.4,908,0.0093596
busca local,10,6,0.6,755,0.0062004
busca local,10,6,0.8,755,0.0113881
busca local,10,7,0.2,2179,0.0123004
busca local,10,7,0.4,1374,0.0116542
busca local,10,7,0.6,1167,0.011112
busca local,10,7,0.8,1083,0.008322
busca local,10,8,0.2,1720,0.0067252
busca local,10,8,0.4,1020,0.0067028
busca local,10,8,0.6,610,0.0082938
busca local,10,8,0.8,540,0.0122776
busca local,10,9,0.2,1574,0.0112552
busca local,10,9,0.4,1062,0.0115407
busca local,10,9,0.6,680,0.011078
busca local,10,9,0.8,554,0.0100457
busca local,10,10,0.2,1869,0.007829
busca local,10,10,0.4,1179,0.009384
busca local,10,10,0.6,710,0.0138174
busca local,10,10,0.8,671,0.0088677
busca local,20,1,0.2,4585,0.0335472
busca local,20,1,0.4,3066,0.0300138
busca local,20,1,0.6,2986,0.0373136
busca local,20,1,0.8,2986,0.029622
busca local,20,2,0.2,8430,0.0294932
busca local,20,2,0.4,4867,0.0306012
busca local,20,2,0.6,3280,0.0353587
busca local,20,2,0.8,2980,0.0385298
busca local,20,3,0.2,6252,0.0397851
busca local,20,3,0.4,3874,0.0304197
busca local,20,3,0.6,3583,0.0267741
busca local,20,3,0.8,3583,0.0364289
busca local,20,4,0.2,9188,0.0387738
busca local,20,4,0.4,5433,0.0393794
busca local,20,4,0.6,3326,0.0386838
