busca local,10,1,0.2,1936,0.0070066
busca local,10,1,0.4,1025,0.0052093
busca local,10,1,0.6,841,0.0050962
busca local,10,1,0.8,818,0.0047912
busca local,10,2,0.2,1077,0.0064026
busca local,10,2,0.4,615,0.0053918
busca local,10,2,0.6,615,0.0034292
busca local,10,2,0.8,615,0.0037516
busca local,10,3,0.2,1586,0.003698
busca local,10,3,0.4,917,0.0049732
busca local,10,3,0.6,793,0.0027442
busca local,10,3,0.8,793,0.0049326
busca local,10,4,0.2,2183,0.0048889
busca local,10,4,0.4,1251,0.0043799
busca local,10,4,0.6,815,0.0039689
busca local,10,4,0.8,803,0.0052791
busca local,10,5,0.2,1199,0.0038597
busca local,10,5,0.4,630,0.0039886
busca local,10,5,0.6,521,0.0042069
busca local,10,5,0.8,521,0.0031166
busca local,10,6,0.2,1521,0.0037315
busca local,10,6,0.4,908,0.0031488
busca local,10,6,0.6,755,0.0039298
busca local,10,6,0.8,755,0.0033704
busca local,10,7,0.2,2179,0.0038063
busca local,10,7,0.4,1374,0.0034286
busca local,10,7,0.6,1102,0.0028058
busca local,10,7,0.8,1083,0.003955
busca local,10,8,0.2,1720,0.0036329
busca local,10,8,0.4,1020,0.0035848
busca local,10,8,0.6,610,0.0043669
busca local,10,8,0.8,591,0.0030152
busca local,10,9,0.2,1574,0.0035508
busca local,10,9,0.4,876,0.0034282
busca local,10,9,0.6,674,0.0033945
busca local,10,9,0.8,554,0.0043429
busca local,10,10,0.2,1869,0.0034758
busca local,10,10,0.4,1179,0.0037854
busca local,10,10,0.6,710,0.0047364
busca local,10,10,0.8,671,0.0034055
busca local,20,1,0.2,4585,0.0204505
busca local,20,1,0.4,3199,0.0256609
busca local,20,1,0.6,2986,0.0247851
busca local,20,1,0.8,2986,0.0224454
busca local,20,2,0.2,8430,0.0208411
busca local,20,2,0.4,4987,0.0203302
busca local,20,2,0.6,3280,0.024958
busca local,20,2,0.8,2980,0.0206207
busca local,20,3,0.2,6252,0.0202753
busca local,20,3,0.4,3976,0.0194567
busca local,20,3,0.6,3583,0.0202748
busca local,20,3,0.8,3583,0.0247892
busca local,20,4,0.2,9247,0.0232098
busca local,20,4,0.4,5315,0.0191551
busca local,20,4,0.6,3326,0.0167786
busca local,20,4,0.8,3040,0.021323
busca local,20,5,0.2,4373,0.0145813
busca local,20,5,0.4,2571,0.0266716
busca local,20,5,0.6,2216,0.0207955
busca local,20,5,0.8,2216,0.0212404
busca local,20,6,0.2,6568,0.0214215
busca local,20,6,0.4,3688,0.0214398
busca local,20,6,0.6,3055,0.0235563
busca local,20,6,0.8,3055,0.0235217
busca local,20,7,0.2,10459,0.0191042
busca local,20,7,0.4,6264,0.0184053
busca local,20,7,0.6,4136,0.0210592
busca local,20,7,0.8,3878,0.0251004
busca local,20,8,0.2,3947,0.0204968
busca local,20,8,0.4,2145,0.0245865
busca local,20,8,0.6,1638,0.02158
busca local,20,8,0.8,1638,0.0219806
busca local,20,9,0.2,3618,0.0212994
busca local,20,9,0.4,2097,0.0196115
busca local,20,9,0.6,1972,0.0211154
busca local,20,9,0.8,1972,0.0218281
busca local,20,10,0.2,4979,0.0205948
busca local,20,10,0.4,3151,0.0208819
busca local,20,10,0.6,2202,0.0207234
busca local,20,10,0.8,1995,0.0208112
busca local,50,1,0.2,41186,0.133154
busca local,50,1,0.4,24868,0.167933
busca local,50,1,0.6,17969,0.17433
busca local,50,1,0.8,18022,0.156806
busca local,50,2,0.2,30945,0.152875
busca local,50,2,0.4,18691,0.138193
busca local,50,2,0.6,14214,0.15229
busca local,50,2,0.8,14053,0.162292
busca local,50,3,0.2,34765,0.184052
busca local,50,3,0.4,20941,0.126998
busca local,50,3,0.6,16559,0.166126
busca local,50,3,0.8,16591,0.16964
busca local,50,4,0.2,28126,0.205291
busca local,50,4,0.4,17539,0.15726
busca local,50,4,0.6,14080,0.164728
busca local,50,4,0.8,14080,0.16334
busca local,50,5,0.2,32643,0.183517
busca local,50,5,0.4,18177,0.16483
busca local,50,5,0.6,14612,0.156964
busca local,50,5,0.8,14612,0.168436
busca local,50,6,0.2,36440,0.167737
busca local,50,6,0.4,22354,0.184613
busca local,50,6,0.6,14975,0.171226
busca local,50,6,0.8,14066,0.178474
busca local,50,7,0.2,43284,0.168823
busca local,50,7,0.4,23308,0.164213
busca local,50,7,0.6,17694,0.155932
busca local,50,7,0.8,17634,0.172769
busca local,50,8,0.2,44655,0.185132
busca local,50,8,0.4,25587,0.203833
busca local,50,8,0.6,21329,0.171896
busca local,50,8,0.8,21329,0.191455
busca local,50,9,0.2,34446,0.206779
busca local,50,9,0.4,20719,0.210093
busca local,50,9,0.6,14422,0.186795
busca local,50,9,0.8,13952,0.200804
busca local,50,10,0.2,33872,0.1892
busca local,50,10,0.4,19764,0.205206
busca local,50,10,0.6,14377,0.150078
busca local,50,10,0.8,14374,0.162789
busca local,100,1,0.2,148448,1.04489
busca local,100,1,0.4,88458,0.914822
busca local,100,1,0.6,72017,0.945852
busca local,100,1,0.8,72017,0.905523
busca local,100,2,0.2,127328,1.0365
busca local,100,2,0.4,75448,0.939797
busca local,100,2,0.6,59234,0.957504
busca local,100,2,0.8,59234,1.01749
busca local,100,3,0.2,131714,0.954964
busca local,100,3,0.4,82593,1.00057
busca local,100,3,0.6,68572,1.0153
busca local,100,3,0.8,68572,1.15303
busca local,100,4,0.2,133629,1.08108
busca local,100,4,0.4,83285,1.0271
busca local,100,4,0.6,68770,1.0495
busca local,100,4,0.8,68770,1.02715
busca local,100,5,0.2,127451,0.955161
busca local,100,5,0.4,74738,1.0033
busca local,100,5,0.6,55714,0.838616
busca local,100,5,0.8,55103,1.20986
busca local,100,6,0.2,141538,1.14391
busca local,100,6,0.4,80307,0.955054
busca local,100,6,0.6,62459,0.883832
busca local,100,6,0.8,62398,1.0872
busca local,100,7,0.2,136983,1.04615
busca local,100,7,0.4,83612,0.95391
busca local,100,7,0.6,62204,0.713542
busca local,100,7,0.8,62204,0.925159
busca local,100,8,0.2,162861,1.09601
busca local,100,8,0.4,95411,1.04616
busca local,100,8,0.6,80708,1.1226
busca local,100,8,0.8,80708,1.12807
busca local,100,9,0.2,118535,1.03356
busca local,100,9,0.4,72617,0.907349
busca local,100,9,0.6,58801,0.699528
busca local,100,9,0.8,58801,0.671944
busca local,100,10,0.2,121125,0.925052
busca local,100,10,0.4,74311,0.757424
busca local,100,10,0.6,61361,0.794959
busca local,100,10,0.8,61361,0.822542
busca local,200,1,0.2,513179,8.93348
busca local,200,1,0.4,302756,5.45004
busca local,200,1,0.6,254295,7.53732
busca local,200,1,0.8,254295,7.9403
busca local,200,2,0.2,552684,8.68617
busca local,200,2,0.4,332755,7.92466
busca local,200,2,0.6,266006,7.89109
busca local,200,2,0.8,266002,8.03739
busca local,200,3,0.2,498217,7.47795
busca local,200,3,0.4,315742,8.00962
busca local,200,3,0.6,254476,6.80297
busca local,200,3,0.8,254476,7.25395
busca local,200,4,0.2,595731,7.34312
busca local,200,4,0.4,363000,6.93443
busca local,200,4,0.6,297113,6.27329
busca local,200,4,0.8,297113,6.57355
busca local,200,5,0.2,523307,7.40235
busca local,200,5,0.4,318068,6.22734
busca local,200,5,0.6,260342,4.83643
busca local,200,5,0.8,260342,5.08173
busca local,200,6,0.2,484848,6.04448
busca local,200,6,0.4,290349,5.97145
busca local,200,6,0.6,235703,7.88179
busca local,200,6,0.8,235703,8.45602
busca local,200,7,0.2,466211,8.56432
busca local,200,7,0.4,290076,4.8069
busca local,200,7,0.6,246407,6.70114
busca local,200,7,0.8,246407,6.82875
busca local,200,8,0.2,501053,5.64519
busca local,200,8,0.4,291914,5.31638
busca local,200,8,0.6,225228,6.67646
busca local,200,8,0.8,225228,7.03706
busca local,200,9,0.2,541140,8.42655
busca local,200,9,0.4,324173,8.12257
busca local,200,9,0.6,254771,8.11397
busca local,200,9,0.8,254771,8.71636
busca local,200,10,0.2,548833,8.79407
busca local,200,10,0.4,335963,7.65615
busca local,200,10,0.6,268360,5.17943
busca local,200,10,0.8,268360,5.53252
busca local,500,1,0.2,3022365,160.937
busca local,500,1,0.4,1842669,118.611
busca local,500,1,0.6,1579068,80.2066
busca local,500,1,0.8,1579068,85.073
busca local,500,2,0.2,3427136,163.984
busca local,500,2,0.4,2047865,134.248
busca local,500,2,0.6,1712362,117.916
busca local,500,2,0.8,1712258,139.043
busca local,500,3,0.2,3183695,178.577
busca local,500,3,0.4,1928017,148.054
busca local,500,3,0.6,1641575,180.463
busca local,500,3,0.8,1641817,174.108
busca local,500,4,0.2,3314283,141.274
busca local,500,4,0.4,1980783,114.067
busca local,500,4,0.6,1640816,123.625
busca local,500,4,0.8,1640838,143.245
busca local,500,5,0.2,3186050,151.308
