busca local,10,1,0.2,1936,0.0041735
busca local,10,1,0.4,1025,0.0052794
busca local,10,1,0.6,841,0.010387
busca local,10,1,0.8,818,0.005439
busca local,10,2,0.2,1042,0.0058961
busca local,10,2,0.4,615,0.0051984
busca local,10,2,0.6,615,0.0054635
busca local,10,2,0.8,615,0.0058632
busca local,10,3,0.2,1586,0.0050071
busca local,10,3,0.4,917,0.0126849
busca local,10,3,0.6,793,0.0125628
busca local,10,3,0.8,793,0.0095676
busca local,10,4,0.2,2183,0.0110431
busca local,10,4,0.4,1251,0.0095542
busca local,10,4,0.6,815,0.0077317
busca local,10,4,0.8,803,0.0060656
busca local,10,5,0.2,1199,0.0118993
busca local,10,5,0.4,856,0.0120197
busca local,10,5,0.6,521,0.0117271
busca local,10,5,0.8,521,0.0123469
busca local,10,6,0.2,1521,0.0086152
busca local,10,6,0.4,909,0.0105117
busca local,10,6,0.6,755,0.0065083
busca local,10,6,0.8,755,0.0114497
busca local,10,7,0.2,2179,0.0101714
busca local,10,7,0.4,1439,0.0106666
busca local,10,7,0.6,1102,0.0113254
busca local,10,7,0.8,1083,0.009626
busca local,10,8,0.2,1720,0.0102174
busca local,10,8,0.4,1020,0.0057849
busca local,10,8,0.6,610,0.0135794
busca local,10,8,0.8,540,0.0092012
busca local,10,9,0.2,1574,0.0112614
busca local,10,9,0.4,1174,0.0066756
busca local,10,9,0.6,582,0.0078815
busca local,10,9,0.8,554,0.0115685
busca local,10,10,0.2,1869,0.0055676
busca local,10,10,0.4,1140,0.0106074
busca local,10,10,0.6,710,0.0108045
busca local,10,10,0.8,671,0.0126323
busca local,20,1,0.2,4585,0.0295698
busca local,20,1,0.4,3082,0.0284016
busca local,20,1,0.6,2986,0.0328517
busca local,20,1,0.8,2986,0.0294065
busca local,20,2,0.2,8430,0.032793
busca local,20,2,0.4,4987,0.0246236
busca local,20,2,0.6,3280,0.0269133
busca local,20,2,0.8,2980,0.0312244
busca local,20,3,0.2,6252,0.0232782
busca local,20,3,0.4,3976,0.0278361
busca local,20,3,0.6,3583,0.0300389
busca local,20,3,0.8,3583,0.0275504
busca local,20,4,0.2,9247,0.0280711
busca local,20,4,0.4,5315,0.0274041
busca local,20,4,0.6,3326,0.0281305
busca local,20,4,0.8,3040,0.0293469
busca local,20,5,0.2,4373,0.0288274
busca local,20,5,0.4,2571,0.0292078
busca local,20,5,0.6,2216,0.0257727
busca local,20,5,0.8,2216,0.0225104
busca local,20,6,0.2,6568,0.0239545
busca local,20,6,0.4,3672,0.0217993
busca local,20,6,0.6,3055,0.0262001
busca local,20,6,0.8,3022,0.0270178
busca local,20,7,0.2,10500,0.0263076
busca local,20,7,0.4,6316,0.0286746
busca local,20,7,0.6,4145,0.0310927
busca local,20,7,0.8,3878,0.027217
busca local,20,8,0.2,3920,0.0286686
busca local,20,8,0.4,2145,0.0321639
busca local,20,8,0.6,1638,0.0256006
busca local,20,8,0.8,1638,0.0325064
