busca local,10,1,0.2,1936,0.005331
busca local,10,1,0.4,1025,0.0042558
busca local,10,1,0.6,841,0.0063437
busca local,10,1,0.8,818,0.0052471
busca local,10,2,0.2,1077,0.003403
busca local,10,2,0.4,615,0.0038086
busca local,10,2,0.6,615,0.0052216
busca local,10,2,0.8,615,0.0053361
busca local,10,3,0.2,1586,0.0061592
busca local,10,3,0.4,917,0.0053297
busca local,10,3,0.6,793,0.0071583
busca local,10,3,0.8,793,0.0107419
busca local,10,4,0.2,2183,0.0103189
busca local,10,4,0.4,1251,0.0098096
busca local,10,4,0.6,815,0.0097108
busca local,10,4,0.8,803,0.0095168
busca local,10,5,0.2,1199,0.007145
busca local,10,5,0.4,654,0.0114504
busca local,10,5,0.6,521,0.0096466
busca local,10,5,0.8,521,0.0099533
busca local,10,6,0.2,1521,0.013251
busca local,10,6,0.4,909,0.008826
busca local,10,6,0.6,755,0.0082955
busca local,10,6,0.8,755,0.0101536
busca local,10,7,0.2,2179,0.0120608
busca local,10,7,0.4,1374,0.0119141
busca local,10,7,0.6,1167,0.0092461
busca local,10,7,0.8,1083,0.010392
busca local,10,8,0.2,1720,0.0093678
busca local,10,8,0.4,1020,0.0061688
busca local,10,8,0.6,722,0.0088418
busca local,10,8,0.8,540,0.0069819
busca local,10,9,0.2,1574,0.0088854
busca local,10,9,0.4,1174,0.010566
busca local,10,9,0.6,582,0.0115313
busca local,10,9,0.8,554,0.0120416
busca local,10,10,0.2,1869,0.0087727
busca local,10,10,0.4,1179,0.0088399
busca local,10,10,0.6,710,0.0094496
busca local,10,10,0.8,671,0.0110161
busca local,20,1,0.2,4585,0.0238985
busca local,20,1,0.4,3199,0.0265211
busca local,20,1,0.6,2986,0.0341213
busca local,20,1,0.8,2986,0.0280646
busca local,20,2,0.2,8430,0.0314666
busca local,20,2,0.4,4987,0.0291397
busca local,20,2,0.6,3280,0.0324636
busca local,20,2,0.8,2980,0.0286128
busca local,20,3,0.2,6252,0.0260732
