busca local,10,1,0.2,1936,0.0165251
busca local,10,1,0.4,1025,0.0094665
busca local,10,1,0.6,841,0.0117126
busca local,10,1,0.8,818,0.0099946
busca local,10,2,0.2,1042,0.0077197
busca local,10,2,0.4,615,0.010213
busca local,10,2,0.6,615,0.0093238
busca local,10,2,0.8,615,0.0104099
busca local,10,3,0.2,1586,0.0152685
busca local,10,3,0.4,917,0.0095803
busca local,10,3,0.6,793,0.0083529
busca local,10,3,0.8,793,0.0112451
busca local,10,4,0.2,2183,0.0471087
busca local,10,4,0.4,1251,0.0088251
busca local,10,4,0.6,815,0.013293
busca local,10,4,0.8,803,0.0104532
busca local,10,5,0.2,1199,0.0105412
busca local,10,5,0.4,654,0.0096053
busca local,10,5,0.6,521,0.010526
busca local,10,5,0.8,521,0.0091177
busca local,10,6,0.2,1521,0.0097566
busca local,10,6,0.4,909,0.0093511
busca local,10,6,0.6,755,0.0127168
busca local,10,6,0.8,755,0.0091272
busca local,10,7,0.2,2179,0.0109635
busca local,10,7,0.4,1374,0.0092832
busca local,10,7,0.6,1102,0.0086978
busca local,10,7,0.8,1083,0.0110225
busca local,10,8,0.2,1720,0.0099835
busca local,10,8,0.4,1020,0.0111567
busca local,10,8,0.6,706,0.0132333
busca local,10,8,0.8,591,0.0107804
busca local,10,9,0.2,1574,0.0115567
busca local,10,9,0.4,1062,0.0093121
busca local,10,9,0.6,582,0.0098422
busca local,10,9,0.8,554,0.0126982
busca local,10,10,0.2,1869,0.0069582
busca local,10,10,0.4,1179,0.0102155
busca local,10,10,0.6,710,0.0107214
busca local,10,10,0.8,671,0.0082969
busca local,20,1,0.2,4585,0.0292479
busca local,20,1,0.4,3082,0.0347122
busca local,20,1,0.6,2986,0.03805
busca local,20,1,0.8,2986,0.031243
busca local,20,2,0.2,8430,0.0314842
busca local,20,2,0.4,4987,0.0351614
busca local,20,2,0.6,3280,0.0304871
busca local,20,2,0.8,2980,0.0364455
busca local,20,3,0.2,6252,0.0287701
busca local,20,3,0.4,3976,0.0262246
busca local,20,3,0.6,3583,0.0275819
busca local,20,3,0.8,3583,0.0269527
busca local,20,4,0.2,9188,0.0337116
busca local,20,4,0.4,5433,0.0316678
busca local,20,4,0.6,3326,0.031173
busca local,20,4,0.8,3040,0.0288909
busca local,20,5,0.2,4373,0.0288949
busca local,20,5,0.4,2571,0.032245
busca local,20,5,0.6,2216,0.0272834
busca local,20,5,0.8,2216,0.0270887
busca local,20,6,0.2,6568,0.0336367
busca local,20,6,0.4,3672,0.026462
busca local,20,6,0.6,3055,0.0260041
busca local,20,6,0.8,3055,0.0301752
busca local,20,7,0.2,10459,0.0316764
busca local,20,7,0.4,6250,0.0319352
busca local,20,7,0.6,4145,0.0360017
busca local,20,7,0.8,3878,0.0322997
busca local,20,8,0.2,3920,0.0343715
